"level","id","parent_id","object_id","object_type","object_key","query_status","query_time","query_type","message","created_time","like_count","comment_count","error.message","from.name","from.id","comments.data","comments.summary.order","comments.summary.total_count","comments.summary.can_comment","reactions.data","reactions.summary.total_count","reactions.summary.viewer_reaction","like.data","like.summary.total_count","like.summary.viewer_reaction","love.data","love.summary.total_count","love.summary.viewer_reaction","haha.data","haha.summary.total_count","haha.summary.viewer_reaction","wow.data","wow.summary.total_count","wow.summary.viewer_reaction","sad.data","sad.summary.total_count","sad.summary.viewer_reaction","angry.data","angry.summary.total_count","angry.summary.viewer_reaction","id"
"1","11","1","1909181976026476_3417101291901196","data","data.*","fetched (200)","2022-10-01 18:18:54.232634","Facebook:/<page-id>/posts","【手機銀行基金平台新體驗有獎問答遊戲】第四擊  送你HK$200超市購物禮券 收集咗三個線索，意味著距離財富寶藏越嚟越接近，但如果唔加快腳步，寶箱就可能會被捷足先登！充滿冒險精神嘅增長小隊，好快就喺路程上發現第四個線索——工銀亞洲手機銀行基金平台嘅升級介面設計！以用戶角度設計不同功能區域，結合各功能捷徑，提供更清晰指引、概要及資訊，讓你享有更便捷及更個人化的用戶體驗！急不及待下載工銀亞洲手機銀行嘅同時，不如喺留言欄分享埋升級介面設計如何幫助你更快捷進行交易，贏取HK$200超市購物禮券啦！  除咗玩有獎問答遊戲外，新投資客戶經電子渠道認購指定理財產品完成合資格交易，可尊享高達HK$25,000認購費回贈及/或現金獎賞（「網上理財交易賞」^）。  想繼續一同探索寶藏，就記得跟實我哋，再邀請埋親朋好友一齊尋覓最後一個線索啦！  遊戲玩法： 1. 讚好 ICBC (Asia) 專頁及呢個遊戲帖文。 2. 喺留言欄分享手機銀行基金平台嘅升級介面設計如何幫助你更快捷進行交易。 3. Tag三位你想推薦使用工銀亞洲全新基金服務體驗嘅朋友。 4. 獲工銀亞洲選為最有心思同創意留言嘅10位參加者，可各獲取HK$200超市購物禮券一張。 開始日期：2022年9月20日 截止日期：2022年9月26日 得獎公佈日期：2022年10月3日 條款及細則：https://bit.ly/3LmTf7O  投資涉及風險。  ^優惠受條款及細則約束。詳情請瀏覽 https://bit.ly/3BgHGvi ，或向本行職員查詢。  「工銀亞洲」乃中國工商銀行（亞洲）有限公司之簡稱。   #ICBCAsia #工銀亞洲 #跨境金融首選銀行 #基金平台新體驗  #有獎遊戲  #禮券 #推薦朋友 #著數 #開心share #理財先機 #基金 #財富寶藏之旅","2022-09-20T11:00:06+0000","","","","ICBC （Asia）","1909181976026476","","chronological","102","True","","333","NONE","","327","NONE","","4","NONE","","0","NONE","","0","NONE","","1","NONE","","1","NONE","1909181976026476_3417101291901196"
"1","12","1","1909181976026476_3413030058974986","data","data.*","fetched (200)","2022-10-01 18:18:54.232634","Facebook:/<page-id>/posts","【銀債三大退款優惠 港元定期存款特惠年利率高達3.40% p.a.】 銀髮族想精明投資？由2022年9月15日起，工銀亞洲為銀色債券退款的客戶於分行推出三大退款優惠。  ★優惠1（優惠期由2022年9月21日至9月30日）  開立/持有綜合賬戶/理財e時代/理財金賬戶並持有本行借記卡的客戶，以全新資金港幣100,000元或以上開立港元定期存款，可享特惠年利率包括3.40%p.a./388天 或3.10% p.a./228天 或 2.80% p.a./128天。  ★優惠2 （優惠期由2022年9月15日至10月14日） 透過本行認購銀色債券的客戶，憑銀色債券退款以整額方式認購基金產品，可享0.5%基金認購費優惠。  ★優惠3（優惠期由2022年9月15日至10月14日）  透過本行認購銀色債券的客戶，憑銀色債券退款兌換人民幣，可享40點子優惠。  優惠期有限，趕快Share給親朋好友，齊享優惠啦！  提示:  數碼KEY睇緊啲，撳LINK前要三思！ 便宜莫貪 勿賣Account  有關人民幣的風險 人民幣是目前受限制的貨幣。由於受中華人民共和國政府的管制，兌換或使用人民幣必須受到外匯管制和/或限制的影響，所以無法保證人民幣不會發生干擾轉讓、兌換或流動性的情況。因此，閣下可能無法將人民幣轉換成其他可自由兌換的貨幣。  投資涉及風險。優惠須受條款及細則約束，詳情請瀏覽工銀亞洲網站。   「工銀亞洲」或「本行」乃中國工商銀行（亞洲）有限公司之簡稱。  #ICBCAsia #工銀亞洲 #跨境金融首選銀行 #SilverBond #銀色債券 #債券 #銀債 #退款","2022-09-15T07:09:06+0000","","","","ICBC （Asia）","1909181976026476","","chronological","0","True","","2","NONE","","2","NONE","","0","NONE","","0","NONE","","0","NONE","","0","NONE","","0","NONE","1909181976026476_3413030058974986"
"1","13","1","1909181976026476_3408532039424788","data","data.*","fetched (200)","2022-10-01 18:18:54.232634","Facebook:/<page-id>/posts","【手機銀行基金平台新體驗有獎問答遊戲】第三擊  送你HK$200超市購物禮券  繼第二個線索出現後，探險小隊嘅成員繼續尋找新線索。尋尋覓覓，眼利嘅均衡小隊喺遠處發現一個寶箱，裏面裝住第三個線索！原來係工銀亞洲手機銀行基金平台嘅優化交易流程，增加咗各類提示訊息及費用資訊，提供更清晰指引，助你交易時更得心應手！不如喺留言欄分享吓你認為基金平台嘅交易流程優化後如何方便你進行交易，贏取HK$200超市購物禮券啦！  除咗玩有獎問答遊戲外，新投資客戶經電子渠道認購指定理財產品完成合資格交易，可尊享高達HK$25,000認購費回贈及/或現金獎賞（「網上理財交易賞」^）。  尋寶之旅咁精彩，就梗係要邀請親朋好友一齊下載工銀亞洲手機銀行，一齊玩有獎問答遊戲，一齊留意最新動向啦！  遊戲玩法： 1. 讚好 ICBC (Asia) 專頁及呢個遊戲帖文。 2. 喺留言欄分享你認為基金平台嘅交易流程優化後如何方便你進行交易。 3. Tag三位你想推薦使用工銀亞洲全新基金服務體驗嘅朋友。 4. 獲工銀亞洲選為最有心思同創意留言嘅10位參加者，可各獲取HK$200超市購物禮券一張。 開始日期：2022年9月13日 截止日期：2022年9月19日 得獎公佈日期：2022年9月26日 條款及細則：https://bit.ly/3TNDwCo   投資涉及風險。 ^優惠受條款及細則約束。詳情請瀏覽：https://bit.ly/3BgHGvi ，或向本行職員查詢。  「工銀亞洲」乃中國工商銀行（亞洲）有限公司之簡稱。   #ICBCAsia #工銀亞洲 #跨境金融首選銀行 #基金平台新體驗  #有獎遊戲  #禮券 #推薦朋友 #著數 #開心share #理財先機 #基金 #財富寶藏之旅","2022-09-13T09:30:16+0000","","","","ICBC （Asia）","1909181976026476","","chronological","203","True","","384","NONE","","380","NONE","","2","NONE","","0","NONE","","0","NONE","","0","NONE","","2","NONE","1909181976026476_3408532039424788"
"1","14","1","1909181976026476_3400765520201440","data","data.*","fetched (200)","2022-10-01 18:18:54.232634","Facebook:/<page-id>/posts","【手機銀行基金平台新體驗有獎問答遊戲】第二撃得獎公佈！  得獎者名單新鮮出爐！ 恭喜以下20位幸運兒，每人可獲HK$100 超市購物禮券乙張！再次多謝大家參與。嚟緊我哋就會有新一輪有獎問答遊戲，記得密切留意我哋ICBC (Asia) 專頁同立即下載工銀亞洲手機銀行，體驗基金升級介面同全新功能，了解更多基金產品同有獎遊戲資訊！快啲叫埋朋友“Like”我哋專頁啦！  20位得獎者（按英文字母順序排列）： Angel Lau Apple Miu Carrie Yiu Cat Kt Chan Chan David Manman Doris Tsang Fung Luk Issac Lam John Chan Kwong Step Miulin Chung Pa Chan Pin Ho Xi Prince Lock PW Chan Rain Lam Wong Ben Yee Leung Yosira Mi  得獎者請於2022年9月8日或之前將已讚好ICBC (Asia) Facebook專頁同遊戲帖文嘅截圖證明透過Facebook inbox傳送至ICBC (Asia) Facebook專頁，逾期作放棄論，我哋將會有專人經inbox通知 閣下領取獎品嘅方法！  「工銀亞洲」乃中國工商銀行（亞洲）有限公司之簡稱。  #ICBCAsia #工銀亞洲 #跨境金融首選銀行 #基金平台新體驗 #得獎名單 #有獎遊戲 #禮券 #推薦朋友 #著數 #開心share #理財先機 #基金 #財富寶藏之旅","2022-09-05T04:00:02+0000","","","","ICBC （Asia）","1909181976026476","","chronological","7","True","","19","NONE","","18","NONE","","0","NONE","","0","NONE","","0","NONE","","1","NONE","","0","NONE","1909181976026476_3400765520201440"
"1","15","1","1909181976026476_3397754083835917","data","data.*","fetched (200)","2022-10-01 18:18:54.232634","Facebook:/<page-id>/posts","【防騙資訊：騙盜行者之五「虛App神棍」】   有人向你推介投資App， 同你講「有錢大家齊齊搵， 保證賺到盆滿缽滿！」。  聽完搞到心郁郁？ 等陣先！小心呢個係「虛App神棍」嘅騙局，最後令你財產一夜蒸發，一個仙都攞唔返！  呢個世界邊有零風險一定賺嘅投資㗎？有內幕消息做乜要話俾你知呢？分明就係騙局啦！本行提醒客戶提防「虛App神棍」，切勿墮入網上投資騙案。   提示： 便宜莫貪 勿賣Account   「工銀亞洲」或「本行」乃中國工商銀行(亞洲)有限公司之簡稱。   #ICBCAsia #工銀亞洲 #反詐騙協調中心 #ADCC #虛App神棍 #網上投資騙案 #將騙徒識破","2022-08-31T04:00:04+0000","","","","ICBC （Asia）","1909181976026476","","chronological","0","True","","2","NONE","","2","NONE","","0","NONE","","0","NONE","","0","NONE","","0","NONE","","0","NONE","1909181976026476_3397754083835917"
"1","16","1","1909181976026476_3396296137315045","data","data.*","fetched (200)","2022-10-01 18:18:54.232634","Facebook:/<page-id>/posts","【直播講座預告：2022年醫藥板塊投資展望】  隨著科技的不斷進步及新冠疫情的影響下，人們對醫療需求日益重視，然而醫療板塊自去年下半年以來經歷了較大的調整；隨著疫情的變化和政策的支持下，醫療板塊及以疫苗為代表的生物科技領域的發展空間會如何？想了解更多就要留意8月29日的線上投資講座，今次工銀亞洲邀請來自工銀國際研究部醫藥行業分析師——王寶熒女士及南方東英大中華區銷售及策略分析師——郭鑫隆先生擔任演講嘉賓，為大家解讀巿場近況及醫藥板塊展望，助您在投資部署更上一層樓。  日期： 2022年8月29日（星期一） 時間：17:00-18:00 語言： 粵語 費用：免費  參與方式：點擊連結: https://voovmeeting.com/dm/EW4Irl3vbKfX 或直接撥打電話+852 3001 8898 後輸入會議號 321 016 137 按#號。  內容概要： 1.巿場展望及槓桿反向產品策略介紹 2.醫藥板塊回顧及展望 3.Q&A  主講嘉賓：  王寶熒女士 工銀國際研究部醫藥行業分析師  郭鑫隆先生 南方東英大中華區銷售及策略分析師  提示: 數碼KEY睇緊啲，撳LINK前要三思！ 便宜莫貪 勿賣Account。 投資涉及風險。  免責聲明：www.icbcasia.com/icbc/discl2508  「工銀亞洲」乃中國工商銀行（亞洲）有限公司之簡稱。  #ICBCAsia #工銀亞洲 #跨境金融首選銀行 #投資講座 #醫藥板塊 #醫藥板塊投資展望","2022-08-25T05:32:31+0000","","","","ICBC （Asia）","1909181976026476","","chronological","0","True","","2","NONE","","2","NONE","","0","NONE","","0","NONE","","0","NONE","","0","NONE","","0","NONE","1909181976026476_3396296137315045"
"1","17","1","1909181976026476_3395539490724043","data","data.*","fetched (200)","2022-10-01 18:18:54.232634","Facebook:/<page-id>/posts","【手機銀行基金平台新體驗有獎問答遊戲】第二擊 送你HK$100超市購物禮券   上次同大家分享咗實現理財目標嘅第一個線索，但想獲得財富寶藏，必需好好分工合作先至得！我哋決定兵分四路進行大搜索。今次保守小隊攀山涉水，終於搵到第二個重要線索！原來係工銀亞洲手機銀行基金平台嘅全面資訊功能，一按即可瀏覽每項基金詳情，仲設有投資風險等級配對提示，可以提前確認個人風險承受能力與基金產品風險級別，助你明智投資！而家喺下面留言話畀我哋知你認為喺工銀亞洲手機銀行基金平台中「基金詳情」邊種資訊最有幫助及其原因，有機會贏取HK$100超市購物禮券！  除咗玩有獎問答遊戲外，新投資客戶經電子渠道認購指定理財產品完成合資格交易，可尊享高達HK$25,000認購費回贈及/或現金獎賞（「網上理財交易賞」^）。  後續仲有更多線索同有獎問答遊戲等您哋探索，記得緊貼最新動向同快啲分享埋畀親友一齊玩啦！  遊戲玩法： 1. 讚好 ICBC (Asia) 專頁及呢個遊戲帖文。 2. 喺留言欄講低你認為喺工銀亞洲手機銀行基金平台中「基金詳情」邊種資訊最有幫助及其原因。 3. Tag三位你想推薦使用工銀亞洲全新基金服務體驗嘅朋友。 4. 獲工銀亞洲選為最有心思同創意留言嘅20位參加者，可各獲取HK $100超市購物禮券一張。 開始日期：2022年8月23日 截止日期：2022年8月29日 得獎公佈日期：2022年9月5日 條款及細則：https://bit.ly/3dFXQoF  投資涉及風險。 ^優惠受條款及細則約束。詳情請瀏覽 : https://bit.ly/3KiDzSr，或向本行職員查詢。  「工銀亞洲」乃中國工商銀行（亞洲）有限公司之簡稱。   #ICBCAsia #工銀亞洲 #跨境金融首選銀行 #基金平台新體驗  #有獎遊戲  #禮券 #推薦朋友 #著數 #開心share #理財先機 #基金 #財富寶藏之旅","2022-08-23T11:02:04+0000","","","","ICBC （Asia）","1909181976026476","","chronological","97","True","","279","NONE","","278","NONE","","0","NONE","","1","NONE","","0","NONE","","0","NONE","","0","NONE","1909181976026476_3395539490724043"
"1","18","1","1909181976026476_3395564647388194","data","data.*","fetched (200)","2022-10-01 18:18:54.232634","Facebook:/<page-id>/posts","【銀齡一族 銀債年息率不少於4厘兼享「七免」費用優惠】 為配合香港特區政府發行銀色債券（Silver Bond），客戶透過工銀亞洲個人網上銀行或親臨分行申請認購，可獲豁免七項收費，包括認購手續費、代收利息費、贖回費（到期及提早）、存入費、託管費、轉入費及轉出費。  ------------------------------------------------------------------------------------ 認購期：2022年8月23日(星期二)起至2022年9月2日(星期五)，包括首尾兩天 ------------------------------------------------------------------------------------  *投資涉及風險。優惠須受條款及細則約束，詳情請瀏覽工銀亞洲網站。   ★ 投資零售債券的主要風險 ★  利率風險: 本零售債券按浮息率計息，而該浮息率並非參照當時港元利率計算。如港元利率於零售債券投資年期內上升，你的零售債券的回報可能會相對較低。  指數風險: 本零售債券的息率包含一個與綜合消費物價指數掛鈎的成分。你的零售債券的回報可能會受該指數的變動影響。  流通性風險: 你不能將你的零售債券轉移至任何其他人士。你的零售債券將不會有二手市場。假如你有意在持有的零售債券到期前出售你的零售債券，你只能向你的配售銀行或指定證券經紀提交提前贖回要求。  信貸風險: 本零售債券不設抵押。如果你認購本零售債券，你將依賴香港特區政府的信譽行事。若香港及世界的廣泛經濟情況及/或香港特區政府信譽轉差，這可能會影響香港特區政府支付你的零售債券本金和利息的能力。在最壞的情況下，你可能損失全部投資款項。  中介人風險: 你只可透過某些機構間接持有本零售債券，而你將須依賴某些機構為你執行某些職能，包括向你轉付本零售債券的本金和利息及證明你在你的零售債券中持有權益。  「工銀亞洲」乃中國工商銀行（亞洲）有限公司之簡稱。  提示:  數碼KEY睇緊啲，撳LINK前要三思!  便宜莫貪 勿賣Account  #ICBCAsia #工銀亞洲 #跨境金融首選銀行 #SilverBond #銀色債券 #債券","2022-08-23T06:00:52+0000","","","","ICBC （Asia）","1909181976026476","","chronological","0","True","","5","NONE","","5","NONE","","0","NONE","","0","NONE","","0","NONE","","0","NONE","","0","NONE","1909181976026476_3395564647388194"
"1","19","1","1909181976026476_3387962858148373","data","data.*","fetched (200)","2022-10-01 18:18:54.232634","Facebook:/<page-id>/posts","【線上理財達人賞】密密理財贏盡4重賞，獲取高達HK$12,000獎賞！  工銀亞洲推出「線上理財達人賞」！只須於2022年7月25日至12月31日（包括首尾兩天）（推廣期）期間進行簡單登記並完成指定任務，即可參加「積分賞」及「大抽獎」，密密理財，密密享4重賞，兩個階段合共可獲取高達HK$12,000獎賞！快啲分享畀親友，一齊贏盡獎賞啦！  階段一： 2022年7月25日至2022年9月30日(包括首尾兩天)  階段二： 2022年10月1日至2022年12月31日(包括首尾兩天)  【密密賺「積分賞」】： 客戶完成指定任務，可獲得不同積分。每獲得25積分，有機會獲得HK$100現金獎賞。每名客戶於每個階段有機會獲得最高HK$1,000現金獎賞。階段一「積分賞」的高達HK$1,000現金獎賞之名額150名，階段二「積分賞」的高達HK$1,000現金獎賞名額250名。積分較高之客戶將優先獲得現金獎賞。客戶有機會於整個推廣期內獲取「積分賞」高達HK$2,000現金獎賞！  【Level Up 「大抽獎」】： 除了「積分賞」，客戶更可同步參加「大抽獎」，分別於兩個組別分別完成任何一項指定交易，便可自動獲得1次抽獎機會。除現金獎賞外，更設200個鼓勵獎。客戶有機會於整個推廣期內獲取「大抽獎」高達HK$10,000現金獎賞！  詳情：https://www.icbcasia.com/ICBC/海外分行/工银亚洲/TC/首頁/廣告宣傳頁/25th_promo/  立即登記：https://m.icbcasia.com/icbc/customForm/363.jhtml   =========================================  風險披露：投資涉及風險，投資產品價格有時可能會非常波動，投資產品價格可升亦可跌，甚至可能變成毫無價值。買賣投資產品未必一定能夠賺取利潤，反而可能會招致虧損。任何投資產品的過去表現並不一定可作為將來表現的指引。  重要聲明：以上風險披露聲明不能披露所有涉及的風險，如欲索取完整之風險披露聲明，可瀏覽本行網站或向本行各分行查詢。   提示: 借定唔借？還得到先好借！ 數碼KEY睇緊啲，撳LINK前要三思! 便宜莫貪 勿賣Account  投資涉及風險，優惠受條款及細則約束。詳情請瀏覽本行網站，或向本行職員查詢。  「工銀亞洲」或「本行」乃中國工商銀行（亞洲）有限公司之簡稱。  #ICBCAsia #工銀亞洲 #跨境金融首選銀行 #線上理財達人賞 #網上理財 #手機理財 #積分賞 #大抽獎  #手機銀行 #密密理財 #4重賞 #慶回歸","2022-08-16T05:18:06+0000","","","","ICBC （Asia）","1909181976026476","","chronological","1","True","","16","NONE","","13","NONE","","1","NONE","","0","NONE","","0","NONE","","0","NONE","","2","NONE","1909181976026476_3387962858148373"
"1","20","1","1909181976026476_3388020081475984","data","data.*","fetched (200)","2022-10-01 18:18:54.232634","Facebook:/<page-id>/posts","【依家學理財】網上理財交易賞高達HK$25,000！   供樓、保險，仲有仔仔下年入大學等多項開支為陳生帶來壓力。幸好有一向精打細算嘅陳太，佢除咗積極學習財富管理，陳太仲知道工銀亞洲推出咗「網上理財交易賞」優惠!  無論你原本喺工銀亞洲有冇戶口，而家只要成為新投資客戶經電子渠道認購指定理財產品完成合資格交易，就可以享高達HK$25,000認購費回贈及/或現金回贈！   矚目獎賞包括：   ★基金高達HK$18,000認購費回贈   ★貨幣掛鈎合約、結構性存款高達HK$4,000現金回贈   ★額外累積交易賞高達HK$3,000認購費回贈及/或現金回贈   另外，而家仲有  ☆轉入基金獎賞高達HK$8,000 現金回贈   推廣期: 2022年7月1 日至2022年9 月30日(包括首尾兩天)   投資涉及風險，優惠受條款及細則約束。詳情請瀏覽本行網站https://m.icbcasia.com/icbc/ad/2841.jhtml?language=tc 及https://v.icbc.com.cn/userfiles/Resources/ICBC/haiwai/Asia/download/TC/2022/Tranfer_in_offer_TC.pdf，或向本行職員查詢。   風險披露：投資涉及風險，投資產品價格有時可能會非常波動，投資產品價格可升亦可跌，甚至可能變成毫無價值。投資產品未必一定能夠賺取利潤，反而可能會招致虧損。任何投資產品的過去表現並不一定可作為將來表現的指引。「結構性存款」並非受保障存款，不受香港的存款保障計劃保障。   重要聲明：以上風險披露聲明不能披露所有涉及的風險，如欲索取完整之風險披露聲明，可瀏覽本行網站或向本行各分行查詢。   提示:  數碼KEY睇緊啲，撳LINK前要三思!  便宜莫貪 勿賣Account  「工銀亞洲」或「本行」乃中國工商銀行（亞洲）有限公司之簡稱。   #ICBCAsia #工銀亞洲 #跨境金融首選銀行 #基金 #網上理財   #手機理財 #投資 #理財 #基金優惠 #網上理財交易賞 #轉入基金優惠","2022-08-12T10:02:39+0000","","","","ICBC （Asia）","1909181976026476","","chronological","0","True","","6","NONE","","5","NONE","","0","NONE","","1","NONE","","0","NONE","","0","NONE","","0","NONE","1909181976026476_3388020081475984"
"1","21","1","1909181976026476_3375696036041722","data","data.*","fetched (200)","2022-10-01 18:18:54.232634","Facebook:/<page-id>/posts","【手機銀行基金平台新體驗有獎問答遊戲】第一撃得獎公佈！   得獎者名單新鮮出爐！ 恭喜以下20位幸運兒，每人可獲HK$100 超市購物禮券乙張！再次多謝大家參與。嚟緊我哋就會有新一輪有獎問答遊戲，記得密切留意我哋ICBC (Asia) 專頁同立即下載工銀亞洲手機銀行，體驗基金升級介面同功能，了解更多基金同有獎遊戲資訊！快啲叫埋朋友“Like”我哋專頁啦！  20位得獎者（按英文字母順序排列）： Abe Cheung AlliSon Chan Brown Lo Candy Chau Chan Kita Charlie Wong Cheung Chi Kong Eva Li Gary Chan Gloria  Ching Katie Chan Li Ci Chan Lo Cola Lok Ka May Ng Quenniee Ma Tai Man Chiu Wong Nanny Woody Chu Yan Yan Lo  得獎者請於2022年8月8日或之前將已讚好ICBC (Asia) Facebook專頁同遊戲帖文嘅截圖證明透過Facebook inbox傳送至ICBC (Asia) Facebook專頁，逾期作放棄論，我哋將會有專人經inbox通知 閣下領取獎品嘅方法！  「工銀亞洲」乃中國工商銀行（亞洲）有限公司之簡稱。  #ICBCAsia #工銀亞洲 #跨境金融首選銀行 #基金平台新體驗 #得獎名單 #有獎遊戲 #禮券 #推薦朋友 #著數 #開心share #理財先機 #基金","2022-08-05T10:02:36+0000","","","","ICBC （Asia）","1909181976026476","","chronological","8","True","","13","NONE","","13","NONE","","0","NONE","","0","NONE","","0","NONE","","0","NONE","","0","NONE","1909181976026476_3375696036041722"
"1","22","1","1909181976026476_3379597835651542","data","data.*","fetched (200)","2022-10-01 18:18:54.232634","Facebook:/<page-id>/posts","","2022-07-31T16:00:02+0000","","","","ICBC （Asia）","1909181976026476","","chronological","0","True","","3","NONE","","3","NONE","","0","NONE","","0","NONE","","0","NONE","","0","NONE","","0","NONE","1909181976026476_3379597835651542"
"1","23","1","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:18:54.232634","Facebook:/<page-id>/posts","【手機銀行基金平台新體驗有獎問答遊戲】第一擊  送你HK$100超市購物禮券  想探索實現理財目標嘅機會？不如同我哋一齊踏上財富寶藏之旅啦！一出發，我哋率先發現嘅線索，係工銀亞洲手機銀行基金平台推出咗嘅全新搜尋功能，根據唔同條件快速搜尋感興趣嘅基金，仲可以點擊「★」鍵加入或移除心水基金於「我的喜愛」列表！即刻下載工銀亞洲手機銀行發掘更多新功能，並喺下面留言話畀我哋知，有機會贏取HK$100超市購物禮券！ 除咗玩有獎問答遊戲外，新投資客戶經電子渠道認購指定理財產品完成合資格交易，可尊享高達HK$25,000回贈（「網上理財交易賞」^）。有獎問答遊戲陸續有嚟，想繼續同我哋一齊搵寶藏線索，就記得留意之後嘅post同開心share畀親友啦！  遊戲玩法： 1. 讚好 ICBC (Asia) 專頁 及 呢個遊戲帖文。 2. 喺留言欄講岀一個工銀亞洲全新基金服務體驗的新功能並分享你會如何使用這個功能。 3. Tag三位你想推薦使用工銀亞洲全新基金服務體驗嘅朋友。 4. 獲工銀亞洲選為最有心思同創意留言嘅20位參加者，可獲取HK $100超市購物禮券。  開始日期：2022年7月25日 截止日期：2022年7月31日 得獎公佈日期：2022年8月5日 條款及細則：https://bit.ly/3olRkFG   投資涉及風險。 ^優惠受條款及細則約束。詳情請瀏覽本行網站，或向本行職員查詢。  「工銀亞洲」乃中國工商銀行（亞洲）有限公司之簡稱。  ==================================  #ICBCAsia #工銀亞洲 #跨境金融首選銀行 #基金平台新體驗  #有獎遊戲  #禮券 #推薦朋友 #著數 #開心share #理財先機 #基金","2022-07-25T10:46:18+0000","","","","ICBC （Asia）","1909181976026476","","chronological","59","True","","305","NONE","","302","NONE","","1","NONE","","0","NONE","","0","NONE","","0","NONE","","2","NONE","1909181976026476_3372173486393977"
"1","24","1","1909181976026476_3372791852998807","data","data.*","fetched (200)","2022-10-01 18:18:54.232634","Facebook:/<page-id>/posts","【直播預告：2022年供給衝擊下的全球與中國下半年經濟展望】  在全球疫情持續蔓延而帶來的供應鏈阻隔、人員流動受限，以及減碳行動導致煤炭、石油等部分大宗商品產量增幅有限，價格飆升，巿場出現供求不平衡，到底會為全球和中國在下半年帶來什麼影響？想了解更多，就要留意7月29日（週五）的線上投資講座，今次工銀亞洲邀請來自資深經濟學家、宏觀固收和股票策略研究主管--王宇哲博士擔任演講嘉賓，為大家解讀給衝擊下的全球與中國下半年經濟展望，助您的投資部署更上一層樓。  日期: 2022年7月29日（星期五） 時間: 17：00-18：00 語言: 普通話 費用: 免費  參與方式：點擊連結: https://voovmeeting.com/dm/LAHSklRzjMd 或直接撥打電話 +852 3001 8898 後輸入會議號 890 093 216 按#號。  內容概要： 1.全球及中國經濟分析 2.金融巿場展望 3.Q&A  主講嘉賓： 王宇哲博士 工銀國際資深經濟學家、宏觀固收和股票策略研究主管  提示: 數碼KEY睇緊啲，撳LINK前要三思！ 借戶口畀人有錢賺？小心洗黑錢陷阱！ 投資涉及風險。  免責聲明：www.icbcasia.com/icbc/discl2504  「工銀亞洲」乃中國工商銀行（亞洲）有限公司之簡稱。  #ICBCAsia #工銀亞洲 #跨境金融首選銀行 #投資講座 #供給衝擊 #全球與中國下半年經濟展望","2022-07-24T02:00:28+0000","","","","ICBC （Asia）","1909181976026476","","chronological","0","True","","3","NONE","","3","NONE","","0","NONE","","0","NONE","","0","NONE","","0","NONE","","0","NONE","1909181976026476_3372791852998807"
